1,-16630.8438
2,-17562.4142
3,-17845.3996
4,-17860.7534
5,-17207.7719
6,-17191.3161
7,-17475.7084
8,-17686.5659
9,-16240.6383
10,-17320.2310
11,-16648.1772
12,-17055.5078
13,-17431.7565
14,-16984.8127
15,-17568.8189
16,-17431.4236
17,-17704.0319
18,-17666.2519
19,-17120.1691
20,-17447.6305
21,-17314.9181
22,-17170.7058
23,-16590.7284
24,-17413.3059
25,-16694.3727
26,-16590.6620
27,-17010.4267
28,-17133.1131
29,-17167.8963
30,-17333.1422
31,-17629.4750
32,-16974.8000
33,-17569.7599
34,-17508.6578
35,-17347.5112
36,-17528.4551
37,-16917.4417
38,-17716.4958
39,-17474.1361
40,-17324.4767
41,-17184.6895
42,-16877.8144
43,-16673.1452
44,-16810.0807
45,-16655.6430
46,-16643.8337
47,-16898.6080
48,-17424.1382
49,-17461.5112
50,-17295.1852
51,-17322.9775
52,-17764.4109
53,-17176.9411
54,-17194.8081
55,-16548.9913
56,-16135.8678
57,-16775.0883
58,-17406.7135
59,-16928.0058
60,-16895.6319
61,-17297.1422
62,-17177.3660
63,-17016.6025
64,-16684.3585
65,-17113.0654
66,-17747.0341
67,-17191.9389
68,-17287.5374
69,-16787.4854
70,-17111.7241
71,-17473.2157
72,-17022.6766
73,-17081.6532
74,-17401.9555
75,-17120.8778
76,-17059.4029
77,-16916.5161
78,-17039.7238
79,-17148.5197
80,-17248.2628
81,-17749.3911
82,-17301.9823
83,-16610.7213
84,-16994.5116
85,-17126.1998
86,-17258.8526
87,-17779.2602
88,-16917.9373
89,-16944.1091
90,-16989.6098
91,-17158.4526
92,-17364.3414
93,-17846.2596
94,-17710.8758
95,-17413.2068
96,-17007.8124
97,-16603.9085
98,-17015.6831
99,-17607.4122
100,-16594.3762
101,-17326.6880
102,-16871.0480
103,-17623.6793
104,-18107.6102
105,-16614.1262
106,-17193.0643
107,-17060.6035
108,-16432.2761
109,-16954.6631
110,-17228.5584
111,-17688.2705
112,-17350.0144
113,-17016.7966
114,-16518.8970
115,-17363.2495
116,-16483.1532
117,-17307.5667
118,-17112.3830
119,-17509.0158
120,-17175.7491
121,-17128.8997
122,-17276.9797
123,-17010.8179
124,-16892.4783
125,-17275.2986
126,-17445.2872
127,-17381.1884
128,-17513.2023
129,-17402.2439
130,-17278.0200
131,-17016.0144
132,-16547.4118
133,-16846.2629
134,-17368.0999
135,-17182.4737
136,-17157.6230
137,-16935.1488
138,-16931.2904
139,-17125.1832
140,-17100.0981
141,-17548.1083
142,-17628.3944
143,-17843.5012
144,-17731.0867
145,-17107.4829
146,-17344.8328
147,-17059.7978
148,-17442.2459
149,-17308.3125
150,-17062.0865
151,-17136.5840
152,-17332.8602
153,-17699.8516
154,-17069.6549
155,-17541.8849
156,-17350.7693
157,-17602.5650
158,-17186.3719
159,-17306.0837
160,-17182.3503
161,-17118.0407
162,-17669.8515
163,-17553.3026
164,-17251.2702
165,-17785.6164
166,-17677.1023
167,-18276.2159
168,-17662.3705
169,-17733.2300
170,-17519.3157
171,-17386.6280
172,-16895.7917
173,-17168.0657
174,-17749.7167
175,-17625.9201
176,-17682.5836
177,-17535.6507
178,-16949.2620
179,-17294.3998
180,-17072.8811
181,-17163.6582
182,-17300.7443
183,-17046.1472
184,-16914.3550
185,-16966.3875
186,-16591.8068
187,-17076.0725
188,-17474.8399
189,-16812.6272
190,-17431.7758
191,-17776.3273
192,-17037.1546
193,-17352.5905
194,-16728.4953
195,-17215.7043
196,-17636.5718
197,-16771.3772
198,-16345.2357
199,-16794.1554
200,-16386.5461
201,-17139.8606
202,-16813.2147
203,-17071.5332
204,-16890.0341
205,-17109.4283
206,-17004.3872
207,-16984.6604
208,-17174.4239
209,-17216.9461
210,-17095.1854
211,-16861.1523
212,-17507.5112
213,-17503.1321
214,-17425.3248
215,-17944.0715
216,-17862.6430
217,-17365.6159
218,-17986.7099
219,-17372.8483
220,-17434.4278
221,-17435.2672
222,-17661.6779
223,-17701.3761
224,-17635.6288
225,-17283.9652
226,-17457.0741
227,-17630.0591
228,-17852.2085
229,-17714.4779
230,-17691.0329
231,-17500.7268
232,-17432.0591
233,-17653.3874
234,-17180.3047
235,-17738.5732
236,-17955.9941
237,-17577.2801
238,-17567.1085
239,-17179.3435
240,-17320.3044
241,-17524.7066
242,-17671.6688
243,-17727.7358
244,-18115.2047
245,-17843.2055
246,-17631.1888
247,-17755.7232
248,-17505.9475
249,-17740.5941
250,-16952.1295
251,-17453.2515
252,-17202.8160
253,-17046.3256
254,-17374.6981
255,-17241.7880
256,-17697.7967
257,-16664.2812
258,-17049.3386
259,-17445.1312
260,-18120.0095
261,-17224.9716
262,-17076.9807
263,-17008.6956
264,-17038.0049
265,-17351.0738
266,-17138.3078
267,-16706.8188
268,-17498.3081
269,-17085.3225
270,-17322.1641
271,-16884.0451
272,-16933.5542
273,-17089.4780
274,-16996.4925
275,-16727.4248
276,-16944.6115
277,-16742.5976
278,-16723.1212
279,-16813.3738
280,-16712.3905
281,-16405.0696
282,-16908.4681
283,-17423.5662
284,-17169.8655
285,-16473.5432
286,-17465.0611
287,-17317.8085
288,-17744.4653
289,-17314.1977
