1,-6089664.0076
2,-6089763.0542
3,-6089536.8674
4,-6089674.8231
5,-6089559.7302
6,-6089752.4425
7,-6089770.3138
8,-6089625.8432
9,-6089511.5905
10,-6090174.8085
11,-6089773.1911
12,-6089600.6895
13,-6089980.2825
14,-6090117.8086
15,-6089947.4949
16,-6089441.3539
17,-6089793.8636
18,-6089313.5825
19,-6089203.0870
20,-6089715.2132
21,-6089722.1422
22,-6089052.6105
23,-6089475.7458
24,-6089256.2371
25,-6089019.2115
26,-6089585.6850
27,-6089384.0892
28,-6089531.9457
29,-6089536.9587
30,-6089689.7611
31,-6089707.2191
32,-6089353.4065
33,-6089537.6801
34,-6088735.6044
35,-6089618.4903
36,-6089604.6801
37,-6089169.9051
38,-6089686.9296
39,-6089139.6990
40,-6089437.1932
41,-6089247.6873
42,-6089451.1881
43,-6089300.3186
44,-6089415.8577
45,-6089264.6550
46,-6088698.1353
47,-6088531.4422
48,-6089241.9786
49,-6088970.2573
50,-6089615.3941
51,-6089657.6161
52,-6089318.1885
53,-6089091.4792
54,-6089654.5330
55,-6089761.6552
56,-6089840.9512
57,-6089560.9056
58,-6090254.5603
59,-6089864.3162
60,-6089771.1323
61,-6090200.2402
62,-6090098.4928
63,-6089598.0860
64,-6089654.7798
65,-6089625.3877
66,-6089509.1779
67,-6089750.1293
68,-6089217.9345
69,-6089607.4263
70,-6089821.8210
71,-6089488.0017
72,-6090043.3159
73,-6089687.4771
74,-6089902.5868
75,-6089827.7466
76,-6089484.5043
77,-6089719.8739
78,-6089474.7418
79,-6089360.3245
80,-6089806.7625
81,-6089272.4878
82,-6089650.5412
83,-6089789.5540
84,-6089134.1228
85,-6088542.8134
86,-6089179.5027
87,-6089360.2907
88,-6089499.4433
89,-6088883.4771
90,-6088980.8638
91,-6088703.0542
92,-6088739.1729
93,-6089140.0156
94,-6089106.8557
95,-6089306.4656
96,-6089747.3166
97,-6089550.5020
98,-6089388.2535
99,-6089053.6775
100,-6088656.2100
101,-6088809.4332
102,-6089521.8762
103,-6088423.7992
104,-6088427.3618
105,-6088803.0511
106,-6089663.4666
107,-6088984.8594
108,-6089287.0213
109,-6088993.0051
110,-6088928.9738
111,-6089126.8737
112,-6090098.4090
113,-6089888.1606
114,-6090172.0911
115,-6090086.6176
116,-6089928.7632
117,-6090064.8693
118,-6090280.1958
119,-6089429.5654
120,-6089890.8356
121,-6089933.3774
122,-6090329.7183
123,-6089918.1603
124,-6089420.1626
125,-6089350.3902
126,-6089501.2664
127,-6089403.5951
128,-6088928.0844
129,-6089643.8339
130,-6089277.8645
131,-6089050.8045
132,-6089474.1483
133,-6089460.8711
134,-6089374.6866
135,-6089330.2431
136,-6089645.1400
137,-6090015.2432
138,-6089804.0553
139,-6089726.6254
140,-6089737.8560
141,-6089826.4734
142,-6089685.5957
143,-6089875.9466
144,-6089475.2290
145,-6089524.8617
146,-6089895.0649
147,-6089835.7738
148,-6089623.8313
149,-6089391.3351
150,-6089363.4698
151,-6089919.2792
152,-6090001.3317
153,-6089637.5047
154,-6089466.4735
155,-6089781.5037
156,-6090042.5278
157,-6089700.0737
158,-6089761.0586
159,-6089540.2564
160,-6089488.7569
161,-6089450.7317
162,-6089472.5666
163,-6089860.4354
164,-6089762.2327
165,-6089857.3361
166,-6088806.8970
167,-6088496.8242
168,-6089198.1876
169,-6089006.5821
170,-6088895.8830
171,-6089357.1083
172,-6088776.2263
173,-6089934.0198
174,-6089339.5339
175,-6089167.7626
176,-6089030.5762
177,-6088989.9074
178,-6089504.9087
179,-6089851.9473
180,-6089883.7897
181,-6090429.3514
182,-6089461.0789
183,-6089168.7841
184,-6089448.6908
185,-6089466.3440
186,-6089197.8915
187,-6089553.7611
188,-6089689.6052
189,-6089631.8714
190,-6089347.7510
191,-6089339.2164
192,-6089335.7620
193,-6089763.7886
194,-6090261.0386
195,-6089217.1515
196,-6089724.9834
197,-6089474.1351
198,-6089311.5689
199,-6089434.2948
200,-6089411.4279
201,-6089876.0273
202,-6090046.2938
203,-6090466.0562
204,-6089809.9537
205,-6089699.5622
206,-6089430.8958
207,-6089583.0292
208,-6089394.2385
209,-6089688.0824
210,-6089946.5922
211,-6090119.8778
212,-6090368.7634
213,-6089841.0224
214,-6090186.5993
215,-6089986.5336
216,-6089649.6591
217,-6089255.1472
218,-6089646.8891
219,-6089955.9022
220,-6089787.2447
221,-6089391.7017
222,-6089324.7461
223,-6089542.1964
224,-6089183.4384
225,-6089959.5093
226,-6089516.2156
227,-6089323.4704
228,-6089553.7316
229,-6088883.5323
230,-6089283.5195
231,-6089701.9205
232,-6089060.3856
233,-6089392.7229
234,-6089106.1754
235,-6089246.3717
236,-6088685.5194
237,-6089140.3624
238,-6089730.0441
239,-6089965.5663
240,-6090326.3727
241,-6090352.8742
242,-6090183.8825
243,-6089830.8847
244,-6089648.1252
245,-6089379.8878
246,-6089301.3457
247,-6089763.5456
248,-6089963.5614
249,-6089864.1589
250,-6089197.6515
251,-6090061.2308
252,-6089649.5741
253,-6089620.9320
254,-6089222.5272
255,-6089584.0558
256,-6089921.7369
257,-6089897.2322
258,-6089084.2149
259,-6089475.1079
260,-6089734.9199
261,-6089514.7171
262,-6089990.0048
263,-6089841.7274
264,-6089568.9806
265,-6090036.6427
266,-6089867.7794
267,-6089797.7541
268,-6089624.8137
269,-6089909.9639
270,-6089842.7361
271,-6089360.2747
272,-6089419.4722
273,-6089309.0626
274,-6089273.0464
275,-6088727.0111
276,-6088333.4400
277,-6089605.7490
278,-6089279.4088
279,-6089698.9686
280,-6089587.8983
281,-6089784.0737
282,-6089691.9811
283,-6090352.2204
284,-6089660.7433
285,-6089558.7867
286,-6090239.0591
287,-6089896.0277
288,-6090085.8103
289,-6090041.6996
290,-6089828.5009
291,-6089586.1293
292,-6089937.5749
293,-6089913.9353
294,-6089888.2728
295,-6089974.4591
296,-6089111.5781
297,-6089157.2577
298,-6089085.8799
299,-6089122.9167
300,-6089043.3468
301,-6088501.7401
302,-6088408.2251
303,-6087989.7321
304,-6087971.1410
305,-6088512.2956
306,-6087992.6169
307,-6089808.3353
308,-6088668.2981
309,-6089478.3807
310,-6089063.0425
311,-6089072.5432
312,-6088927.9833
313,-6089445.6351
314,-6089045.8419
315,-6089045.3004
316,-6088905.6258
317,-6089411.9549
318,-6089248.2015
319,-6089591.9019
320,-6089202.4431
321,-6089528.1826
322,-6089684.7224
323,-6090110.1169
324,-6090426.8545
325,-6090126.6134
326,-6089733.8376
327,-6089565.9022
328,-6089938.3565
329,-6089690.2672
330,-6088906.3232
331,-6089451.6872
332,-6089854.8049
333,-6089833.1668
334,-6089935.2946
335,-6089380.2412
336,-6089510.2043
337,-6090057.7219
338,-6089825.2544
339,-6089625.4868
340,-6089350.8124
341,-6089170.4531
342,-6089302.4895
343,-6089067.2717
344,-6089412.8589
345,-6089487.8964
346,-6089295.4433
347,-6089802.8990
348,-6090272.7289
349,-6090140.3094
350,-6089307.6572
351,-6089980.1057
352,-6090278.2200
353,-6089918.6290
354,-6089760.9783
355,-6090010.6133
356,-6089541.9643
357,-6089409.3889
358,-6089207.4066
359,-6089676.2915
360,-6089173.0827
361,-6089292.6300
362,-6089720.6902
363,-6089672.2372
364,-6090052.1074
365,-6089378.9928
366,-6089584.1387
367,-6088749.6223
368,-6089714.1118
369,-6089634.5995
370,-6089304.2810
371,-6089376.1698
372,-6089760.7699
373,-6089788.5178
374,-6089247.6423
375,-6089646.2356
376,-6089829.7122
377,-6089436.1903
378,-6089197.8629
379,-6089937.3731
380,-6089901.5946
381,-6089814.5924
382,-6089787.7621
383,-6089977.2010
384,-6089436.6681
385,-6089622.3918
386,-6089703.6067
387,-6089493.1107
388,-6089128.8599
389,-6088917.2942
390,-6089725.9620
391,-6090064.6073
392,-6089268.5955
393,-6088880.6260
394,-6088659.9472
395,-6089226.3198
396,-6089451.5187
397,-6089461.5640
398,-6089420.2125
399,-6089351.6800
400,-6089515.8734
401,-6089952.2893
402,-6089481.7054
403,-6089720.3025
404,-6089595.8211
405,-6089065.3004
406,-6088780.7324
407,-6089288.6992
408,-6088580.3136
409,-6089816.0958
410,-6089152.9894
411,-6089046.0010
412,-6089243.2319
413,-6089310.7338
414,-6089499.3149
415,-6089318.4440
416,-6089799.8842
417,-6089879.3186
418,-6089428.8699
419,-6089616.1780
420,-6089626.3981
421,-6089687.4785
422,-6089276.4229
423,-6089605.6723
424,-6089553.4957
425,-6089253.8416
426,-6089953.0620
427,-6089405.2624
428,-6089517.4824
429,-6089883.8081
430,-6089763.1940
431,-6089112.8616
432,-6089481.9298
433,-6089518.4791
434,-6089661.6711
435,-6089285.6230
436,-6089677.1622
437,-6089959.0994
438,-6089264.6113
439,-6089206.9963
440,-6089336.4873
441,-6089366.6694
442,-6088686.0265
443,-6089667.5110
444,-6089698.3617
445,-6088862.7427
446,-6088466.9371
447,-6089596.0024
448,-6089625.6098
449,-6088930.5843
450,-6088939.4521
451,-6088873.3519
452,-6089426.7563
453,-6089221.2471
454,-6089527.5301
455,-6090085.0436
456,-6090085.5035
457,-6090263.9141
458,-6089336.5864
459,-6090101.3775
460,-6089395.6942
461,-6089716.0657
462,-6089812.5926
463,-6089311.5469
464,-6089755.8921
465,-6089347.6354
466,-6089802.1230
467,-6089228.1216
468,-6088680.9256
469,-6089226.4727
470,-6089309.7009
471,-6089254.9511
472,-6089105.6241
473,-6089229.8333
474,-6088735.2724
475,-6088958.4935
476,-6089243.4315
477,-6088746.6659
478,-6089003.4100
479,-6089145.3429
480,-6089574.9496
481,-6089090.1962
482,-6089395.7180
483,-6089137.3272
484,-6088864.2775
485,-6089337.9570
486,-6090192.2024
487,-6090297.2108
488,-6090097.9043
489,-6089413.3824
490,-6089385.0350
491,-6089455.9552
492,-6089452.0555
493,-6088946.2201
494,-6089579.1208
495,-6089395.4149
496,-6089431.6648
497,-6089453.6422
498,-6089820.3556
499,-6088992.1250
500,-6089070.4809
